    DATE,    TIME,Regulator Inlet Pressure,Regulator Out Pressure, AMBIENT, LINE IN, REG BOD, LINE OUT
2/1/2017,13:09:59,29841,29787,71.6,63.1,74.6,68.7
2/1/2017,13:10:00,30042,29989,71.6,63.1,74.6,68.7
2/1/2017,13:10:01,30150,30097,71.6,63.1,74.6,68.7
2/1/2017,13:10:02,30186,30131,71.6,63.1,74.7,68.7
2/1/2017,13:10:03,30247,29976,71.6,63.1,74.7,68.7
2/1/2017,13:10:04,30221,30103,71.6,63.1,74.7,68.7
2/1/2017,13:10:05,30216,30161,71.7,63.1,74.7,68.9
2/1/2017,13:10:06,30184,30128,71.7,63.1,74.7,68.9
2/1/2017,13:10:07,30160,30043,71.7,63.1,74.7,69
2/1/2017,13:10:08,30147,30016,71.7,63.1,74.7,69
2/1/2017,13:10:09,30157,30048,71.7,63.1,74.7,69
2/1/2017,13:10:10,30154,30088,71.9,63.1,74.7,69.2
2/1/2017,13:10:11,30154,30101,71.9,63.1,74.7,69.2
2/1/2017,13:10:12,30149,30099,71.9,63.1,74.7,69.2
2/1/2017,13:10:13,30118,30061,72,63.1,74.7,69.3
2/1/2017,13:10:14,29956,29062,72,63.1,74.7,69.3
2/1/2017,13:10:15,29697,29474,72,63.1,74.7,69.3
2/1/2017,13:10:16,29723,27926,72,63.1,74.7,69.4
2/1/2017,13:10:17,29651,28073,72,63.1,74.7,69.4
2/1/2017,13:10:18,29606,27584,72,63.1,74.7,69.4
2/1/2017,13:10:19,29628,26775,71.9,63.1,74.7,69.5
2/1/2017,13:10:20,29609,25974,71.9,63.1,74.7,69.5
2/1/2017,13:10:21,29605,25265,71.9,63.1,74.7,69.5
2/1/2017,13:10:22,29627,24460,71.9,63.2,74.7,69.5
2/1/2017,13:10:23,29652,23854,71.9,63.2,74.7,69.5
2/1/2017,13:10:24,29671,23343,71.9,63.2,74.7,69.5
2/1/2017,13:10:25,29712,22789,72,63.1,74.8,69.5
2/1/2017,13:10:26,29742,22389,72,63.1,74.8,69.5
2/1/2017,13:10:27,29749,21839,72,63.1,74.8,69.5
2/1/2017,13:10:28,29784,20949,72.1,63.1,74.7,69.5
2/1/2017,13:10:29,29835,19773,72.1,63.1,74.7,69.5
2/1/2017,13:10:30,29861,18842,72.1,63.1,74.7,69.5
2/1/2017,13:10:31,29867,18461,72,63.1,74.7,69.4
2/1/2017,13:10:32,29886,18055,72,63.1,74.7,69.4
2/1/2017,13:10:33,29974,16486,72,63.1,74.7,69.4
2/1/2017,13:10:34,29967,16260,71.6,63.1,74.7,69.4
2/1/2017,13:10:35,30013,15249,71.6,63.1,74.7,69.4
2/1/2017,13:10:36,29994,15146,71.6,63.1,74.7,69.4
2/1/2017,13:10:37,29950,14240,71.7,63.1,74.8,69.3
2/1/2017,13:10:38,29928,14165,71.7,63.1,74.8,69.3
2/1/2017,13:10:39,29988,12653,71.7,63.1,74.8,69.3
2/1/2017,13:10:40,30022,11937,71.8,63.1,74.7,69.3
2/1/2017,13:10:41,30036,11460,71.8,63.1,74.7,69.3
2/1/2017,13:10:42,30026,11234,72,63.1,74.8,69.2
2/1/2017,13:10:43,30066,10029,72,63.1,74.8,69.2
2/1/2017,13:10:44,29952,10606,72,63.1,74.8,69.2
2/1/2017,13:10:45,29886,11042,71.6,63.1,74.8,69.1
2/1/2017,13:10:46,29941,10338,71.6,63.1,74.8,69.1
2/1/2017,13:10:47,29902,10178,71.6,63.1,74.8,69.1
2/1/2017,13:10:48,29837,10706,71.3,63.1,74.8,69
2/1/2017,13:10:49,29858,10568,71.3,63.1,74.8,69
2/1/2017,13:10:50,29870,10135,71.3,63.1,74.8,69
2/1/2017,13:10:51,29828,10665,71,63.1,74.8,68.9
2/1/2017,13:10:52,29882,10417,71,63.1,74.8,68.9
2/1/2017,13:10:53,29633,13023,71,63.1,74.8,68.9
2/1/2017,13:10:54,29464,16488,70.7,63.1,74.8,68.9
2/1/2017,13:10:55,29442,19982,70.7,63.1,74.8,68.9
2/1/2017,13:10:56,29546,22907,70.7,63.1,74.8,68.9
2/1/2017,13:10:57,29444,27861,70.9,63.1,74.8,68.8
2/1/2017,13:10:58,29542,29492,70.9,63.1,74.8,68.8
2/1/2017,13:10:59,29659,29604,70.9,63.1,74.8,68.8
2/1/2017,13:11:00,29835,29783,70.8,63.1,74.9,68.8
2/1/2017,13:11:01,29935,29882,70.8,63.1,74.9,68.8
2/1/2017,13:11:02,29995,29941,70.8,63.1,74.9,68.8
2/1/2017,13:11:03,30029,29976,71,63.1,74.9,68.9
2/1/2017,13:11:04,30052,29999,71,63.1,74.9,68.9
2/1/2017,13:11:05,30063,30013,71,63.1,74.9,68.9
2/1/2017,13:11:06,30073,30018,71,63.1,74.9,69.1
2/1/2017,13:11:07,30076,30022,71,63.1,74.9,69.1
2/1/2017,13:11:08,30072,30017,71,63.1,74.9,69.1
2/1/2017,13:11:09,30068,30015,70.6,63.1,74.9,69.3
2/1/2017,13:11:10,30066,30013,70.6,63.1,74.9,69.3
2/1/2017,13:11:11,30061,30008,70.6,63.1,74.9,69.3
2/1/2017,13:11:12,30061,30009,70.1,63.1,74.9,69.4
2/1/2017,13:11:13,30058,30002,70.1,63.1,74.9,69.4
2/1/2017,13:11:14,30021,29969,69.9,63.1,74.9,69.5
2/1/2017,13:11:15,29876,29820,69.9,63.1,74.9,69.5
2/1/2017,13:11:16,29762,28911,69.9,63.1,74.9,69.5
2/1/2017,13:11:17,29659,27647,70.1,63.1,74.9,69.6
2/1/2017,13:11:18,29601,26536,70.1,63.1,74.9,69.6
2/1/2017,13:11:19,29491,26848,70.1,63.1,74.9,69.6
2/1/2017,13:11:20,29490,26331,70,63.2,74.9,69.6
2/1/2017,13:11:21,29522,24859,70,63.2,74.9,69.6
2/1/2017,13:11:22,29561,23961,70,63.2,74.9,69.6
2/1/2017,13:11:23,29584,23513,69.7,63.1,74.9,69.7
2/1/2017,13:11:24,29587,23391,69.7,63.1,74.9,69.7
2/1/2017,13:11:25,29617,22788,69.7,63.1,74.9,69.7
2/1/2017,13:11:26,29667,21896,69.5,63.1,74.9,69.6
2/1/2017,13:11:27,29702,21275,69.5,63.1,74.9,69.6
2/1/2017,13:11:28,29660,20775,69.5,63.1,74.9,69.6
2/1/2017,13:11:29,29710,19399,69.3,63.1,74.9,69.6
2/1/2017,13:11:30,29718,19566,69.3,63.1,74.9,69.6
2/1/2017,13:11:31,29737,18501,69.3,63.1,74.9,69.6
2/1/2017,13:11:32,29809,17273,69.4,63.1,74.9,69.6
2/1/2017,13:11:33,29832,17311,69.4,63.1,74.9,69.6
2/1/2017,13:11:34,29884,15933,69.4,63.1,74.9,69.6
2/1/2017,13:11:35,29948,15423,69.9,63.1,75,69.5
2/1/2017,13:11:36,29965,14567,69.9,63.1,75,69.5
2/1/2017,13:11:37,29958,14602,69.9,63.1,75,69.5
2/1/2017,13:11:38,30040,13274,70.4,63.1,75,69.5
2/1/2017,13:11:39,30085,12580,70.4,63.1,75,69.5
2/1/2017,13:11:40,30112,12284,70.4,63.1,75,69.5
2/1/2017,13:11:41,30169,11107,70.6,63.1,75,69.4
2/1/2017,13:11:42,30209,10598,70.6,63.1,75,69.4
2/1/2017,13:11:43,30222,10314,70.6,63.1,75,69.4
2/1/2017,13:11:44,30205,10410,70.8,63.1,75,69.3
2/1/2017,13:11:45,30190,10034,70.8,63.1,75,69.3
2/1/2017,13:11:46,30106,10508,70.8,63.1,75,69.3
2/1/2017,13:11:47,30035,11071,71.1,63.1,75,69.2
2/1/2017,13:11:48,30110,10300,71.1,63.1,75,69.2
2/1/2017,13:11:49,30044,10519,71.2,63.1,75,69.2
2/1/2017,13:11:50,30123,9966,71.2,63.1,75,69.2
2/1/2017,13:11:51,30083,10376,71.2,63.1,75,69.2
2/1/2017,13:11:52,30063,10837,71.2,63.1,75,69.1
2/1/2017,13:11:53,29819,13508,71.2,63.1,75,69.1
2/1/2017,13:11:54,29716,16614,71.2,63.1,75,69.1
2/1/2017,13:11:55,29500,21334,71.1,63.1,75,69
2/1/2017,13:11:56,29479,24207,71.1,63.1,75,69
2/1/2017,13:11:57,29128,28104,71.1,63.1,75,69
2/1/2017,13:11:58,29502,29449,71.1,63.2,75,69
2/1/2017,13:11:59,29762,29711,71.1,63.2,75,69
2/1/2017,13:12:00,29901,29849,71.1,63.2,75,69
2/1/2017,13:12:01,29980,29925,71.2,63.1,75,69
2/1/2017,13:12:02,30033,29980,71.2,63.1,75,69
2/1/2017,13:12:03,30071,30014,71.2,63.1,75,69
2/1/2017,13:12:04,30094,30040,70.8,63.1,75,69.1
2/1/2017,13:12:05,30112,30055,70.8,63.1,75,69.1
2/1/2017,13:12:06,30119,30062,70.8,63.1,75,69.1
2/1/2017,13:12:08,30129,30073,70.7,63.2,75,69.3
2/1/2017,13:12:09,30127,30078,70.7,63.2,75,69.3
2/1/2017,13:12:10,30127,30076,70.7,63.2,75,69.3
2/1/2017,13:12:11,30125,30073,70.6,63.2,75,69.5
2/1/2017,13:12:12,30124,30068,70.6,63.2,75,69.5
2/1/2017,13:12:13,30097,30042,70.6,63.2,75,69.5
2/1/2017,13:12:14,29975,29919,70.5,63.2,75,69.6
2/1/2017,13:12:15,29850,29691,70.5,63.2,75,69.6
2/1/2017,13:12:16,29766,28284,70.5,63.2,75,69.6
2/1/2017,13:12:17,29654,28109,70.5,63.2,75.1,69.7
2/1/2017,13:12:18,29550,27943,70.5,63.2,75.1,69.7
2/1/2017,13:12:19,29586,26413,70.5,63.2,75.1,69.7
2/1/2017,13:12:20,29518,26603,70.4,63.2,75.1,69.7
2/1/2017,13:12:21,29474,26350,70.4,63.2,75.1,69.7
2/1/2017,13:12:22,29490,25613,70.4,63.2,75.1,69.7
2/1/2017,13:12:23,29491,24969,70.4,63.1,75.1,69.8
2/1/2017,13:12:24,29488,24335,70.4,63.1,75.1,69.8
2/1/2017,13:12:25,29518,23630,70.4,63.1,75.1,69.8
2/1/2017,13:12:26,29570,22471,70.4,63.2,75.1,69.8
2/1/2017,13:12:27,29663,21170,70.4,63.2,75.1,69.8
2/1/2017,13:12:28,29687,20477,70.1,63.2,75.1,69.7
2/1/2017,13:12:29,29722,20034,70.1,63.2,75.1,69.7
2/1/2017,13:12:30,29792,19961,70.1,63.2,75.1,69.7
2/1/2017,13:12:31,29861,19118,69.8,63.1,75.1,69.7
2/1/2017,13:12:32,29966,17781,69.8,63.1,75.1,69.7
2/1/2017,13:12:33,30045,16923,69.8,63.1,75.1,69.7
2/1/2017,13:12:34,30088,16649,69.7,63.1,75.1,69.6
2/1/2017,13:12:35,30155,15751,69.7,63.1,75.1,69.6
2/1/2017,13:12:36,30182,15584,69.7,63.1,75.1,69.6
2/1/2017,13:12:37,30264,14300,69.9,63.1,75.1,69.6
2/1/2017,13:12:38,30198,14774,69.9,63.1,75.1,69.6
2/1/2017,13:12:39,30270,13014,69.9,63.1,75.1,69.6
2/1/2017,13:12:40,30254,12971,70.5,63.1,75.1,69.5
2/1/2017,13:12:41,30326,11790,70.5,63.1,75.1,69.5
2/1/2017,13:12:42,30294,11310,70.5,63.1,75.1,69.5
2/1/2017,13:12:43,30354,10639,71,63.1,75.1,69.4
2/1/2017,13:12:44,30329,10248,71,63.1,75.1,69.4
2/1/2017,13:12:45,30230,10931,71,63.1,75.1,69.4
2/1/2017,13:12:46,30246,10703,71.3,63.1,75.1,69.3
2/1/2017,13:12:47,30207,10930,71.3,63.1,75.1,69.3
2/1/2017,13:12:48,30262,10194,71.3,63.1,75.1,69.3
2/1/2017,13:12:49,30211,10253,71.4,63.1,75.1,69.3
2/1/2017,13:12:50,30154,10663,71.4,63.1,75.1,69.3
2/1/2017,13:12:51,30136,10659,71.4,63.1,75.1,69.3
2/1/2017,13:12:52,30131,10133,71.5,63.1,75.1,69.2
2/1/2017,13:12:53,30005,11096,71.5,63.1,75.1,69.2
2/1/2017,13:12:54,29762,13735,71.5,63.1,75.1,69.2
2/1/2017,13:12:55,29455,17348,71.6,63.2,75.1,69.2
2/1/2017,13:12:56,29052,20859,71.6,63.2,75.1,69.2
2/1/2017,13:12:57,29197,25765,71.6,63.2,75.1,69.2
2/1/2017,13:12:58,29393,28318,71.9,63.2,75.1,69.1
2/1/2017,13:12:59,29794,29738,71.9,63.2,75.1,69.1
2/1/2017,13:13:00,29996,29945,71.7,63.1,75.2,69.1
2/1/2017,13:13:01,30055,30002,71.7,63.1,75.2,69.1
2/1/2017,13:13:02,30082,30027,71.7,63.1,75.2,69.1
2/1/2017,13:13:03,30083,30027,71.3,63.1,75.2,69.1
2/1/2017,13:13:04,30075,30017,71.3,63.1,75.2,69.1
2/1/2017,13:13:05,30069,30014,71.3,63.1,75.2,69.1
2/1/2017,13:13:06,30065,30013,70.8,63.1,75.2,69.3
2/1/2017,13:13:07,30077,30018,70.8,63.1,75.2,69.3
2/1/2017,13:13:08,30087,30005,70.8,63.1,75.2,69.3
2/1/2017,13:13:09,30100,29990,70.8,63.1,75.2,69.5
2/1/2017,13:13:10,30108,29927,70.8,63.1,75.2,69.5
2/1/2017,13:13:11,30102,30035,70.8,63.1,75.2,69.5
2/1/2017,13:13:12,30108,29988,71,63.1,75.2,69.6
2/1/2017,13:13:13,30105,29954,71,63.1,75.2,69.6
2/1/2017,13:13:14,30035,29630,71,63.1,75.2,69.6
2/1/2017,13:13:15,29910,28633,70.9,63.1,75.2,69.8
2/1/2017,13:13:16,29685,29196,70.9,63.1,75.2,69.8
2/1/2017,13:13:17,29614,28029,70.9,63.1,75.2,69.8
2/1/2017,13:13:18,29584,26848,71,63.2,75.2,69.9
2/1/2017,13:13:19,29463,27349,71,63.2,75.2,69.9
2/1/2017,13:13:20,29482,26576,71,63.2,75.2,69.9
2/1/2017,13:13:21,29510,25281,71.1,63.1,75.2,69.9
2/1/2017,13:13:22,29555,24266,71.1,63.1,75.2,69.9
2/1/2017,13:13:23,29588,23980,71.1,63.1,75.2,69.9
2/1/2017,13:13:24,29614,23944,71.4,63.1,75.3,69.9
2/1/2017,13:13:25,29734,23128,71.4,63.1,75.3,69.9
2/1/2017,13:13:26,29827,22491,71.4,63.1,75.3,69.9
2/1/2017,13:13:27,29941,21692,71.5,63.1,75.3,69.9
2/1/2017,13:13:28,30034,21027,71.5,63.1,75.3,69.9
2/1/2017,13:13:29,30074,20354,71.5,63.1,75.3,69.9
2/1/2017,13:13:30,30139,19241,71.4,63.1,75.3,69.9
2/1/2017,13:13:31,30132,19298,71.4,63.1,75.3,69.9
2/1/2017,13:13:32,30172,17796,71.4,63.1,75.3,69.9
2/1/2017,13:13:33,30195,17162,71.3,63.1,75.3,69.8
2/1/2017,13:13:34,30157,16868,71.3,63.1,75.3,69.8
2/1/2017,13:13:35,30155,15694,71.2,63.1,75.3,69.8
2/1/2017,13:13:36,30092,15721,71.2,63.1,75.3,69.8
2/1/2017,13:13:37,30091,14417,71.2,63.1,75.3,69.8
2/1/2017,13:13:38,30015,13759,70.7,63.1,75.3,69.7
2/1/2017,13:13:39,30063,13249,70.7,63.1,75.3,69.7
2/1/2017,13:13:40,30089,12202,70.7,63.1,75.3,69.7
2/1/2017,13:13:41,30074,12104,70.2,63.1,75.3,69.6
2/1/2017,13:13:42,30124,10770,70.2,63.1,75.3,69.6
2/1/2017,13:13:43,30129,10494,70.2,63.1,75.3,69.6
2/1/2017,13:13:44,30136,10322,69.9,63.1,75.3,69.6
2/1/2017,13:13:45,30103,10499,69.9,63.1,75.3,69.6
2/1/2017,13:13:46,30070,10108,69.9,63.1,75.3,69.6
2/1/2017,13:13:47,29992,10426,69.5,63.1,75.3,69.5
2/1/2017,13:13:48,29891,11098,69.5,63.1,75.3,69.5
2/1/2017,13:13:49,29925,10571,69.5,63.1,75.3,69.5
2/1/2017,13:13:50,29868,10572,69.3,63.1,75.3,69.4
2/1/2017,13:13:51,29936,9879,69.3,63.1,75.3,69.4
2/1/2017,13:13:52,29871,10349,69.3,63.1,75.3,69.4
2/1/2017,13:13:53,29759,11385,69.1,63.1,75.3,69.3
2/1/2017,13:13:54,29522,14438,69.1,63.1,75.3,69.3
2/1/2017,13:13:55,29304,18450,69.1,63.1,75.3,69.3
2/1/2017,13:13:56,29238,22400,69.1,63.1,75.3,69.3
2/1/2017,13:13:57,29202,26485,69.1,63.1,75.3,69.3
2/1/2017,13:13:58,29340,29265,69.1,63.1,75.3,69.3
2/1/2017,13:13:59,29781,29728,69.4,63.1,75.3,69.2
2/1/2017,13:14:00,29914,29856,69.4,63.1,75.3,69.2
2/1/2017,13:14:01,29990,29933,69.4,63.1,75.3,69.2
2/1/2017,13:14:02,30042,29987,69.6,63.1,75.3,69.2
2/1/2017,13:14:03,30077,30022,69.6,63.1,75.3,69.2
2/1/2017,13:14:04,30100,30042,69.6,63.1,75.3,69.2
2/1/2017,13:14:05,30113,30058,69.6,63.1,75.4,69.4
2/1/2017,13:14:06,30122,30071,69.6,63.1,75.4,69.4
2/1/2017,13:14:07,30104,30050,69.6,63.1,75.4,69.4
2/1/2017,13:14:08,30088,30034,70.2,63.1,75.4,69.6
2/1/2017,13:14:09,30075,30021,70.2,63.1,75.4,69.6
2/1/2017,13:14:10,30074,30018,70.4,63.1,75.4,69.7
2/1/2017,13:14:11,30070,30016,70.4,63.1,75.4,69.7
2/1/2017,13:14:12,30068,30014,70.4,63.1,75.4,69.7
2/1/2017,13:14:13,30045,29993,70.7,63.1,75.4,69.9
2/1/2017,13:14:14,29930,29858,70.7,63.1,75.4,69.9
2/1/2017,13:14:15,29845,28577,70.7,63.1,75.4,69.9
2/1/2017,13:14:16,29717,28759,70.5,63.1,75.4,70
2/1/2017,13:14:17,29673,27673,70.5,63.1,75.4,70
2/1/2017,13:14:18,29659,27050,70.5,63.1,75.4,70
2/1/2017,13:14:19,29640,26862,70.6,63.1,75.4,70
2/1/2017,13:14:20,29729,25623,70.6,63.1,75.4,70
2/1/2017,13:14:21,29753,25153,70.6,63.1,75.4,70
2/1/2017,13:14:22,29829,24425,70.7,63.1,75.4,70.1
2/1/2017,13:14:23,29894,23956,70.7,63.1,75.4,70.1
2/1/2017,13:14:24,29921,23658,70.7,63.1,75.4,70.1
2/1/2017,13:14:25,29924,23262,70.9,63.1,75.4,70
2/1/2017,13:14:26,29874,22600,70.9,63.1,75.4,70
2/1/2017,13:14:27,29834,21723,70.9,63.1,75.4,70
2/1/2017,13:14:28,29679,21076,71,63.1,75.4,70
2/1/2017,13:14:29,29751,19533,71,63.1,75.4,70
2/1/2017,13:14:30,29812,19149,71,63.1,75.4,70
2/1/2017,13:14:31,29877,18724,70.6,63.1,75.4,70
2/1/2017,13:14:32,29893,18075,70.6,63.1,75.4,70
2/1/2017,13:14:33,29991,16699,70.6,63.1,75.4,70
2/1/2017,13:14:34,29985,16418,70.5,63.1,75.4,70
2/1/2017,13:14:35,29965,15997,70.5,63.1,75.4,70
2/1/2017,13:14:36,30027,14756,70.5,63.1,75.4,70
2/1/2017,13:14:37,30032,14203,70.4,63.1,75.5,69.9
2/1/2017,13:14:38,29971,13957,70.4,63.1,75.5,69.9
2/1/2017,13:14:39,30017,12812,70.4,63.1,75.5,69.9
2/1/2017,13:14:40,30039,12257,69.9,63.1,75.5,69.8
2/1/2017,13:14:41,30037,11933,69.9,63.1,75.5,69.8
2/1/2017,13:14:42,30075,10631,69.9,63.1,75.5,69.8
2/1/2017,13:14:43,29995,10961,69.6,63.1,75.5,69.7
2/1/2017,13:14:44,30001,10527,69.6,63.1,75.5,69.7
2/1/2017,13:14:45,29932,10885,69.6,63.1,75.5,69.7
2/1/2017,13:14:46,29970,9990,69.6,63.1,75.5,69.7
2/1/2017,13:14:47,29890,10349,69.6,63.1,75.5,69.7
2/1/2017,13:14:48,29824,10866,69.9,63.1,75.5,69.6
2/1/2017,13:14:49,29860,10469,69.9,63.1,75.5,69.6
2/1/2017,13:14:50,29866,10088,69.9,63.1,75.5,69.6
2/1/2017,13:14:51,29802,10583,70.4,63.1,75.5,69.5
2/1/2017,13:14:52,29830,10427,70.4,63.1,75.5,69.5
2/1/2017,13:14:53,29679,11906,70.4,63.1,75.5,69.5
2/1/2017,13:14:54,29382,15682,70.4,63.1,75.5,69.4
2/1/2017,13:14:55,29216,19741,70.4,63.1,75.5,69.4
2/1/2017,13:14:56,29175,23138,70.4,63.1,75.5,69.4
2/1/2017,13:14:57,29130,26817,70.1,63.1,75.5,69.4
2/1/2017,13:14:58,29364,29310,70.1,63.1,75.5,69.4
2/1/2017,13:14:59,29689,29638,70.1,63.1,75.5,69.4
2/1/2017,13:15:00,29820,29771,70.1,63.1,75.5,69.4
2/1/2017,13:15:01,29918,29859,70.1,63.1,75.5,69.4
2/1/2017,13:15:02,29981,29927,70.1,63.1,75.5,69.4
2/1/2017,13:15:03,30034,29980,70.3,63.1,75.5,69.4
2/1/2017,13:15:04,30076,30022,70.3,63.1,75.5,69.4
2/1/2017,13:15:05,30112,30056,70.3,63.1,75.5,69.4
2/1/2017,13:15:06,30138,30084,70.6,63.1,75.5,69.6
2/1/2017,13:15:07,30157,30107,70.6,63.1,75.5,69.6
2/1/2017,13:15:08,30177,30127,70.6,63.1,75.5,69.6
2/1/2017,13:15:09,30193,30142,70.6,63.1,75.5,69.7
2/1/2017,13:15:10,30209,30150,70.6,63.1,75.5,69.7
2/1/2017,13:15:11,30196,30145,70.6,63.1,75.5,69.7
2/1/2017,13:15:12,30156,30102,70.6,63.1,75.5,69.9
2/1/2017,13:15:13,30083,30031,70.6,63.1,75.5,69.9
2/1/2017,13:15:14,30013,29768,70.6,63.1,75.5,69.9
2/1/2017,13:15:15,29943,28417,70.5,63.1,75.5,70
2/1/2017,13:15:16,29778,29043,70.5,63.1,75.5,70
2/1/2017,13:15:17,29805,28269,70.5,63.1,75.5,70
2/1/2017,13:15:18,29837,26906,70.9,63.1,75.6,70.1
2/1/2017,13:15:19,29863,26009,70.9,63.1,75.6,70.1
2/1/2017,13:15:20,29735,26292,70.9,63.1,75.5,70.1
2/1/2017,13:15:21,29691,25720,70.9,63.1,75.5,70.1
2/1/2017,13:15:22,29622,25052,70.9,63.1,75.5,70.1
2/1/2017,13:15:23,29484,23718,70.9,63.1,75.5,70.1
2/1/2017,13:15:24,29650,22902,70.9,63.1,75.5,70.1
2/1/2017,13:15:25,29745,22053,70.9,63.1,75.5,70.1
2/1/2017,13:15:26,29819,21332,70.6,63.1,75.5,70.1
2/1/2017,13:15:27,29863,20604,70.6,63.1,75.5,70.1
2/1/2017,13:15:28,29886,19890,70.6,63.1,75.5,70.1
2/1/2017,13:15:29,29857,19612,70.6,63.1,75.5,70.1
2/1/2017,13:15:30,29849,19494,70.6,63.1,75.5,70.1
2/1/2017,13:15:31,29853,18543,70.6,63.1,75.5,70.1
2/1/2017,13:15:32,29872,17655,70.3,63.1,75.6,70.1
2/1/2017,13:15:33,29881,17428,70.3,63.1,75.6,70.1
2/1/2017,13:15:34,29916,16072,70.3,63.1,75.6,70.1
2/1/2017,13:15:35,29908,16160,70.5,63,75.6,70
2/1/2017,13:15:36,29996,14440,70.5,63,75.6,70
2/1/2017,13:15:37,29980,14223,70.5,63,75.6,70
2/1/2017,13:15:38,29992,13570,70.6,63.1,75.6,70
2/1/2017,13:15:39,29979,13113,70.6,63.1,75.6,70
2/1/2017,13:15:40,30036,12108,70.6,63.1,75.6,70
2/1/2017,13:15:41,30076,11234,70.7,63,75.6,69.9
2/1/2017,13:15:42,30098,10693,70.7,63,75.6,69.9
2/1/2017,13:15:43,30081,10515,70.7,63,75.6,69.9
2/1/2017,13:15:44,30037,10202,70.8,63,75.6,69.8
2/1/2017,13:15:45,29993,10479,70.8,63,75.6,69.8
2/1/2017,13:15:46,29982,10431,70.8,63,75.6,69.8
2/1/2017,13:15:47,29878,11042,70.8,63,75.6,69.7
2/1/2017,13:15:48,29930,9942,70.8,63,75.6,69.7
2/1/2017,13:15:49,29855,10377,70.8,63,75.6,69.7
2/1/2017,13:15:50,29780,11023,71,63.1,75.6,69.6
2/1/2017,13:15:51,29836,10422,71,63.1,75.6,69.6
2/1/2017,13:15:52,29780,10318,71,63,75.6,69.5
2/1/2017,13:15:53,29515,13198,71,63,75.6,69.5
2/1/2017,13:15:54,29315,16528,71,63,75.6,69.5
2/1/2017,13:15:55,29231,19736,71.1,63,75.6,69.5
2/1/2017,13:15:56,29083,24404,71.1,63,75.6,69.5
2/1/2017,13:15:57,29105,27765,71.1,63,75.6,69.5
2/1/2017,13:15:58,29553,29502,71.2,63.1,75.7,69.4
2/1/2017,13:15:59,29873,29819,71.2,63.1,75.7,69.4
2/1/2017,13:16:00,30038,29986,71.2,63.1,75.7,69.4
2/1/2017,13:16:01,30152,30098,70.9,63.1,75.7,69.5
2/1/2017,13:16:02,30176,30123,70.9,63.1,75.7,69.5
2/1/2017,13:16:03,30185,30131,70.9,63.1,75.7,69.5
2/1/2017,13:16:04,30260,29660,70.9,63.1,75.7,69.6
2/1/2017,13:16:05,30214,30160,70.9,63.1,75.7,69.6
2/1/2017,13:16:06,30222,30170,70.9,63.1,75.7,69.6
2/1/2017,13:16:07,30180,30125,70.9,63.1,75.7,69.8
2/1/2017,13:16:08,30164,30063,70.9,63.1,75.7,69.8
2/1/2017,13:16:09,30155,30022,70.9,63.1,75.7,69.8
2/1/2017,13:16:10,30171,30116,71,63.1,75.7,69.9
2/1/2017,13:16:11,30165,30114,71,63.1,75.7,69.9
2/1/2017,13:16:12,30174,29945,71,63.1,75.7,69.9
2/1/2017,13:16:13,30077,30021,70.9,63.1,75.7,70.1
2/1/2017,13:16:15,29943,29276,70.9,63.1,75.7,70.1
2/1/2017,13:16:16,29637,29349,70.9,63.1,75.7,70.1
2/1/2017,13:16:17,29647,27839,71.1,63.1,75.7,70.2
2/1/2017,13:16:18,29645,28069,71.1,63.1,75.7,70.2
2/1/2017,13:16:19,29710,26385,71.1,63.1,75.7,70.2
2/1/2017,13:16:20,29666,26649,71.2,63.1,75.7,70.2
2/1/2017,13:16:21,29691,25422,71.2,63.1,75.7,70.2
2/1/2017,13:16:22,29681,24781,71.2,63.1,75.7,70.2
2/1/2017,13:16:23,29698,24096,71.3,63.1,75.7,70.3
2/1/2017,13:16:24,29720,23530,71.3,63.1,75.7,70.3
2/1/2017,13:16:25,29730,23103,71.3,63.1,75.7,70.3
2/1/2017,13:16:26,29778,22474,71.2,63,75.7,70.3
2/1/2017,13:16:27,29778,22405,71.2,63,75.7,70.3
2/1/2017,13:16:28,29782,21694,71.2,63,75.7,70.3
2/1/2017,13:16:29,29820,20472,70.9,63,75.7,70.2
2/1/2017,13:16:30,29878,19255,70.9,63,75.7,70.2
2/1/2017,13:16:31,29874,18937,70.8,63,75.8,70.2
2/1/2017,13:16:32,29926,18068,70.8,63,75.8,70.2
2/1/2017,13:16:33,29924,17307,70.8,63,75.8,70.2
2/1/2017,13:16:34,29940,17148,70.6,63,75.7,70.1
2/1/2017,13:16:35,29955,16087,70.6,63,75.7,70.1
2/1/2017,13:16:36,29956,15524,70.6,63,75.7,70.1
2/1/2017,13:16:37,29971,14894,70.9,63,75.8,70.1
2/1/2017,13:16:38,30029,13562,70.9,63,75.8,70.1
2/1/2017,13:16:39,29970,13623,70.9,63,75.8,70.1
2/1/2017,13:16:40,30021,12734,70.9,63,75.7,70
2/1/2017,13:16:41,30017,11894,70.9,63,75.7,70
2/1/2017,13:16:42,30059,11055,70.9,63,75.7,70
2/1/2017,13:16:43,30038,10755,70.8,63,75.8,69.9
2/1/2017,13:16:44,29967,10444,70.8,63,75.8,69.9
2/1/2017,13:16:45,29934,10474,70.8,63,75.8,69.9
2/1/2017,13:16:46,29857,10968,71,63,75.8,69.8
2/1/2017,13:16:47,29869,10697,71,63,75.8,69.8
2/1/2017,13:16:48,29882,10117,71,63,75.8,69.8
