Date,Time,S,CommStat,room temp,box temp,dut temp,supply at box
7/15/2020,5:52:36 PM,10336.788,OK,73.516806,230.74628,192.029996,277.137954
7/15/2020,5:52:37 PM,10337.788,OK,73.510254,230.689318,192.040994,277.055333
7/15/2020,5:52:38 PM,10338.788,OK,73.495198,230.575931,192.06392,276.943993
7/15/2020,5:52:39 PM,10339.788,OK,73.515737,230.389018,192.132288,276.880046
7/15/2020,5:52:40 PM,10340.788,OK,73.511137,230.200304,192.120961,276.715418
7/15/2020,5:52:41 PM,10341.788,OK,73.502217,230.130029,192.161951,276.555189
7/15/2020,5:52:42 PM,10342.788,OK,73.497668,230.390466,192.1535,276.419574
7/15/2020,5:52:43 PM,10343.788,OK,73.50248,230.288813,192.152922,276.282521
7/15/2020,5:52:44 PM,10344.788,OK,73.498295,230.162047,192.173079,276.160512
7/15/2020,5:52:45 PM,10345.788,OK,73.506505,230.183132,192.183065,275.968134
7/15/2020,5:52:46 PM,10346.788,OK,73.493822,230.136881,192.209102,275.75872
7/15/2020,5:52:47 PM,10347.788,OK,73.515757,230.171007,192.237655,275.64657
7/15/2020,5:52:48 PM,10348.788,OK,73.519587,230.142908,192.262209,275.509878
7/15/2020,5:52:49 PM,10349.788,OK,73.51101,230.106584,192.277004,275.393305
7/15/2020,5:52:50 PM,10350.788,OK,73.510493,230.103354,192.268218,275.171776
7/15/2020,5:52:51 PM,10351.788,OK,73.501252,230.007238,192.300672,275.069518
7/15/2020,5:52:52 PM,10352.788,OK,73.494335,229.944227,192.323829,274.949797
7/15/2020,5:52:53 PM,10353.788,OK,73.463999,229.919395,192.328697,274.850621
7/15/2020,5:52:54 PM,10354.788,OK,73.483706,229.876766,192.345805,274.78258
7/15/2020,5:52:55 PM,10355.788,OK,73.463218,229.941042,192.3013,274.555977
7/15/2020,5:52:56 PM,10356.788,OK,73.466622,229.925633,192.288054,274.440745
7/15/2020,5:52:57 PM,10357.788,OK,73.44861,230.046534,192.312552,274.301343
7/15/2020,5:52:58 PM,10358.788,OK,73.472272,230.026929,192.355697,274.219472
7/15/2020,5:52:59 PM,10359.788,OK,73.456794,229.972645,192.366913,274.114419
7/15/2020,5:53:00 PM,10360.788,OK,73.478345,229.907779,192.396305,273.916404
7/15/2020,5:53:01 PM,10361.788,OK,73.460173,229.971881,192.386742,273.780585
7/15/2020,5:53:02 PM,10362.788,OK,73.485985,229.873701,192.430361,273.695078
7/15/2020,5:53:03 PM,10363.788,OK,73.482837,229.948854,192.429727,273.606008
7/15/2020,5:53:04 PM,10364.788,OK,73.479177,229.807539,192.448779,273.486683
7/15/2020,5:53:05 PM,10365.788,OK,73.501995,229.764291,192.431367,273.242867
7/15/2020,5:53:06 PM,10366.788,OK,73.494144,229.877619,192.452003,273.110717
7/15/2020,5:53:07 PM,10367.788,OK,73.473169,229.817137,192.444967,272.982061
7/15/2020,5:53:08 PM,10368.788,OK,73.505661,229.645645,192.480134,272.905688
7/15/2020,5:53:09 PM,10369.788,OK,73.510595,229.648441,192.478464,272.845734
7/15/2020,5:53:10 PM,10370.788,OK,73.471736,229.649487,192.46618,272.623322
7/15/2020,5:53:11 PM,10371.788,OK,73.482133,229.567183,192.513004,272.535755
7/15/2020,5:53:12 PM,10372.788,OK,73.487124,229.482843,192.538434,272.443233
7/15/2020,5:53:13 PM,10373.788,OK,73.461488,229.323615,192.52392,272.286228
7/15/2020,5:53:14 PM,10374.788,OK,73.4685,229.268586,192.502327,272.146884
7/15/2020,5:53:15 PM,10375.788,OK,73.502676,229.247979,192.529417,271.913172
7/15/2020,5:53:16 PM,10376.788,OK,73.509926,229.099714,192.552407,271.795954
7/15/2020,5:53:17 PM,10377.788,OK,73.520833,228.911284,192.574783,271.704826
7/15/2020,5:53:18 PM,10378.788,OK,73.524884,229.017501,192.591228,271.63617
7/15/2020,5:53:19 PM,10379.788,OK,73.506122,228.706238,192.622266,271.44618
7/15/2020,5:53:20 PM,10380.788,OK,73.509239,228.559801,192.660813,271.301042
7/15/2020,5:53:21 PM,10381.788,OK,73.518645,228.676954,192.684878,271.210048
7/15/2020,5:53:22 PM,10382.788,OK,73.5339,228.645866,192.710582,271.123624
7/15/2020,5:53:23 PM,10383.788,OK,73.518907,228.753383,192.693205,271.049701
7/15/2020,5:53:24 PM,10384.788,OK,73.503211,228.677317,192.70098,270.88921
7/15/2020,5:53:25 PM,10385.788,OK,73.493742,228.67456,192.695826,270.637069
7/15/2020,5:53:26 PM,10386.788,OK,73.494132,228.477393,192.713967,270.54375
7/15/2020,5:53:27 PM,10387.788,OK,73.494209,228.527974,192.733014,270.472
7/15/2020,5:53:28 PM,10388.788,OK,73.481757,228.412325,192.754433,270.377911
7/15/2020,5:53:29 PM,10389.788,OK,73.456771,228.398446,192.757632,270.225568
7/15/2020,5:53:30 PM,10390.788,OK,73.482717,228.282524,192.783218,270.053611
7/15/2020,5:53:31 PM,10391.788,OK,73.482276,228.165204,192.787634,269.971452
7/15/2020,5:53:32 PM,10392.788,OK,73.476267,228.125111,192.797546,269.861485
7/15/2020,5:53:33 PM,10393.788,OK,73.48266,228.110192,192.798502,269.805922
7/15/2020,5:53:34 PM,10394.788,OK,73.496411,228.069492,192.819518,269.621061
7/15/2020,5:53:35 PM,10395.788,OK,73.505874,227.966764,192.85575,269.424941
7/15/2020,5:53:36 PM,10396.788,OK,73.483466,227.925276,192.850552,269.288818
7/15/2020,5:53:37 PM,10397.788,OK,73.503148,227.998711,192.887417,269.224168
7/15/2020,5:53:38 PM,10398.788,OK,73.514597,227.929086,192.885604,269.145345
7/15/2020,5:53:39 PM,10399.788,OK,73.518825,227.893623,192.879431,268.950437
7/15/2020,5:53:40 PM,10400.788,OK,73.50432,227.904576,192.876128,268.790941
7/15/2020,5:53:41 PM,10401.788,OK,73.507404,227.932881,192.914238,268.703553
7/15/2020,5:53:42 PM,10402.788,OK,73.492118,227.836011,192.915868,268.606715
7/15/2020,5:53:43 PM,10403.788,OK,73.513073,227.814992,192.93984,268.521063
7/15/2020,5:53:44 PM,10404.788,OK,73.516138,227.891294,192.9412,268.308351
7/15/2020,5:53:45 PM,10405.788,OK,73.51489,227.694199,192.920209,268.164387
7/15/2020,5:53:46 PM,10406.788,OK,73.515223,227.664392,192.942735,268.058295
7/15/2020,5:53:47 PM,10407.788,OK,73.511352,227.621917,192.971272,267.959174
7/15/2020,5:53:48 PM,10408.788,OK,73.525333,227.625833,193.028037,267.862499
7/15/2020,5:53:49 PM,10409.788,OK,73.519331,227.700176,193.036341,267.585161
7/15/2020,5:53:50 PM,10410.788,OK,73.536358,227.636626,193.055289,267.465948
7/15/2020,5:53:51 PM,10411.788,OK,73.541451,227.460413,193.082436,267.379033
7/15/2020,5:53:52 PM,10412.788,OK,73.5153,227.472679,193.091367,267.315575
7/15/2020,5:53:53 PM,10413.788,OK,73.524732,227.437123,193.113844,267.257709
7/15/2020,5:53:54 PM,10414.788,OK,73.551273,227.444784,193.125073,267.014337
7/15/2020,5:53:55 PM,10415.788,OK,73.51379,227.358413,193.11372,266.886048
7/15/2020,5:53:56 PM,10416.788,OK,73.517534,227.374293,193.131886,266.825436
7/15/2020,5:53:57 PM,10417.788,OK,73.523798,227.244433,193.136352,266.762376
7/15/2020,5:53:58 PM,10418.788,OK,73.543684,227.216264,193.162518,266.678601
7/15/2020,5:53:59 PM,10419.788,OK,73.559118,227.209387,193.171847,266.487754
7/15/2020,5:54:00 PM,10420.788,OK,73.583138,227.176308,193.208081,266.381285
7/15/2020,5:54:01 PM,10421.788,OK,73.556469,227.153051,193.222968,266.312386
7/15/2020,5:54:02 PM,10422.788,OK,73.590911,227.09964,193.239041,266.271909
7/15/2020,5:54:03 PM,10423.788,OK,73.598303,227.061693,193.253556,266.173289
7/15/2020,5:54:04 PM,10424.788,OK,73.60531,227.020306,193.264074,265.892894
7/15/2020,5:54:05 PM,10425.788,OK,73.613234,226.958895,193.252552,265.770435
7/15/2020,5:54:06 PM,10426.788,OK,73.610294,226.853555,193.27177,265.683074
7/15/2020,5:54:07 PM,10427.788,OK,73.617497,226.773917,193.283822,265.62388
7/15/2020,5:54:08 PM,10428.788,OK,73.61989,226.795393,193.321672,265.441604
7/15/2020,5:54:09 PM,10429.788,OK,73.613498,226.712602,193.303759,265.255991
7/15/2020,5:54:10 PM,10430.788,OK,73.672578,226.658892,193.349807,265.152163
7/15/2020,5:54:11 PM,10431.788,OK,73.687288,226.641945,193.366912,265.111105
7/15/2020,5:54:12 PM,10432.788,OK,73.673666,226.461715,193.362975,265.040326
7/15/2020,5:54:13 PM,10433.788,OK,73.654479,226.428687,193.368975,264.837937
7/15/2020,5:54:14 PM,10434.788,OK,73.678811,226.278695,193.381695,264.661373
7/15/2020,5:54:15 PM,10435.788,OK,73.686322,226.301921,193.398272,264.57487
7/15/2020,5:54:16 PM,10436.788,OK,73.700507,226.235212,193.418098,264.518467
7/15/2020,5:54:17 PM,10437.788,OK,73.714313,226.465272,193.425446,264.43532
7/15/2020,5:54:18 PM,10438.788,OK,73.728114,226.442959,193.438035,264.251642
7/15/2020,5:54:19 PM,10439.788,OK,73.728268,226.431305,193.437781,264.069287
7/15/2020,5:54:20 PM,10440.788,OK,73.723303,226.288865,193.443862,263.971677
7/15/2020,5:54:21 PM,10441.788,OK,73.718754,226.462699,193.469725,263.902906
7/15/2020,5:54:22 PM,10442.788,OK,73.738069,226.352976,193.500588,263.827704
7/15/2020,5:54:23 PM,10443.788,OK,73.709215,226.244141,193.522234,263.611286
7/15/2020,5:54:24 PM,10444.788,OK,73.75153,226.24689,193.550799,263.417592
7/15/2020,5:54:25 PM,10445.788,OK,73.75496,226.051622,193.530712,263.339849
7/15/2020,5:54:26 PM,10446.788,OK,73.811433,226.040959,193.591191,263.323704
7/15/2020,5:54:27 PM,10447.788,OK,73.787191,226.11288,193.557159,263.229265
7/15/2020,5:54:28 PM,10448.788,OK,73.731985,225.843141,193.517693,263.009853
7/15/2020,5:54:29 PM,10449.788,OK,73.760769,225.94863,193.563074,262.884886
7/15/2020,5:54:30 PM,10450.788,OK,73.751611,225.98901,193.579801,262.832332
7/15/2020,5:54:31 PM,10451.788,OK,73.753443,225.990703,193.587233,262.76979
7/15/2020,5:54:32 PM,10452.788,OK,73.750032,225.955063,193.590984,262.70795
7/15/2020,5:54:33 PM,10453.788,OK,73.716464,225.991561,193.578526,262.471502
7/15/2020,5:54:34 PM,10454.788,OK,73.688293,225.909861,193.614967,262.381434
7/15/2020,5:54:35 PM,10455.788,OK,73.660341,225.768959,193.643142,262.341407
7/15/2020,5:54:36 PM,10456.788,OK,73.651972,225.582928,193.639055,262.301417
7/15/2020,5:54:37 PM,10457.788,OK,73.645401,225.648936,193.6569,262.217094
7/15/2020,5:54:38 PM,10458.788,OK,73.660443,225.787373,193.651317,262.041773
7/15/2020,5:54:39 PM,10459.788,OK,73.660968,225.556326,193.643347,261.961598
7/15/2020,5:54:40 PM,10460.788,OK,73.647685,225.689425,193.615918,261.931159
7/15/2020,5:54:41 PM,10461.788,OK,73.648537,225.581194,193.594136,261.883011
7/15/2020,5:54:42 PM,10462.788,OK,73.683009,225.481449,193.628005,261.780046
7/15/2020,5:54:43 PM,10463.788,OK,73.692209,225.536436,193.691845,261.580031
7/15/2020,5:54:44 PM,10464.788,OK,73.68594,225.527046,193.702312,261.458978
7/15/2020,5:54:45 PM,10465.788,OK,73.670527,225.478595,193.710765,261.381156
7/15/2020,5:54:46 PM,10466.788,OK,73.703227,225.469899,193.747357,261.350544
7/15/2020,5:54:47 PM,10467.788,OK,73.693918,225.420911,193.77183,261.266418
7/15/2020,5:54:48 PM,10468.788,OK,73.678403,225.414274,193.762016,261.068315
7/15/2020,5:54:49 PM,10469.788,OK,73.670758,225.404759,193.776396,260.988312
7/15/2020,5:54:50 PM,10470.788,OK,73.658127,225.287415,193.777054,260.933422
7/15/2020,5:54:51 PM,10471.788,OK,73.65132,225.202221,193.796284,260.871536
7/15/2020,5:54:52 PM,10472.788,OK,73.65228,225.176712,193.824267,260.761781
7/15/2020,5:54:53 PM,10473.788,OK,73.65862,225.295222,193.838094,260.566407
7/15/2020,5:54:54 PM,10474.788,OK,73.655927,225.130676,193.87775,260.467821
7/15/2020,5:54:55 PM,10475.788,OK,73.650829,224.993345,193.895234,260.400445
7/15/2020,5:54:56 PM,10476.788,OK,73.669378,224.945503,193.902098,260.353906
7/15/2020,5:54:57 PM,10477.788,OK,73.644526,224.968136,193.935694,260.183561
7/15/2020,5:54:58 PM,10478.788,OK,73.661654,224.980405,193.952475,260.050123
7/15/2020,5:54:59 PM,10479.788,OK,73.674366,224.882174,193.963606,259.983703
7/15/2020,5:55:00 PM,10480.788,OK,73.668832,224.952437,193.967923,259.92145
7/15/2020,5:55:01 PM,10481.788,OK,73.705685,224.919731,194.006932,259.88015
7/15/2020,5:55:02 PM,10482.788,OK,73.686734,224.975648,193.995398,259.698072
7/15/2020,5:55:03 PM,10483.788,OK,73.70278,224.844467,194.010572,259.548567
7/15/2020,5:55:04 PM,10484.788,OK,73.726735,224.707197,194.009604,259.486285
7/15/2020,5:55:05 PM,10485.788,OK,73.751302,224.841488,194.02417,259.459577
7/15/2020,5:55:06 PM,10486.788,OK,73.776567,225.06354,194.056775,259.399828
7/15/2020,5:55:07 PM,10487.788,OK,73.738276,224.921509,194.058763,259.166154
7/15/2020,5:55:08 PM,10488.788,OK,73.747374,224.905591,194.063155,259.069854
7/15/2020,5:55:09 PM,10489.788,OK,73.73422,224.842271,194.072187,259.012833
7/15/2020,5:55:10 PM,10490.788,OK,73.740714,224.755455,194.084549,258.943165
7/15/2020,5:55:11 PM,10491.788,OK,73.733964,224.600355,194.083244,258.890424
7/15/2020,5:55:12 PM,10492.788,OK,73.720784,224.465416,194.082964,258.661058
7/15/2020,5:55:13 PM,10493.788,OK,73.724342,224.361499,194.073498,258.556004
7/15/2020,5:55:14 PM,10494.788,OK,73.720573,224.2732,194.090027,258.494292
7/15/2020,5:55:15 PM,10495.788,OK,73.714464,224.216375,194.109533,258.42163
7/15/2020,5:55:16 PM,10496.788,OK,73.71241,224.235926,194.141859,258.403973
7/15/2020,5:55:17 PM,10497.788,OK,73.702717,224.262241,194.135678,258.205229
7/15/2020,5:55:18 PM,10498.788,OK,73.694476,224.230994,194.163209,258.088937
7/15/2020,5:55:19 PM,10499.788,OK,73.677282,224.280425,194.167463,258.014371
7/15/2020,5:55:20 PM,10500.788,OK,73.65021,224.210528,194.197911,257.947176
7/15/2020,5:55:21 PM,10501.788,OK,73.663728,224.11502,194.212895,257.849177
7/15/2020,5:55:22 PM,10502.788,OK,73.649918,224.0668,194.220276,257.618699
7/15/2020,5:55:23 PM,10503.788,OK,73.659722,224.106696,194.232025,257.520084
7/15/2020,5:55:24 PM,10504.788,OK,73.690625,224.106821,194.275354,257.493488
7/15/2020,5:55:25 PM,10505.788,OK,73.701751,223.932628,194.259911,257.444054
7/15/2020,5:55:26 PM,10506.788,OK,73.685897,224.033046,194.276012,257.364662
7/15/2020,5:55:27 PM,10507.788,OK,73.685321,223.914118,194.270204,257.186507
7/15/2020,5:55:28 PM,10508.788,OK,73.692915,223.794236,194.294132,257.1155
7/15/2020,5:55:29 PM,10509.788,OK,73.697592,223.72682,194.270409,257.032569
7/15/2020,5:55:30 PM,10510.788,OK,73.705052,223.726388,194.323683,256.988151
7/15/2020,5:55:31 PM,10511.788,OK,73.679109,223.645702,194.3098,256.849064
7/15/2020,5:55:32 PM,10512.788,OK,73.670971,223.509224,194.305128,256.65771
7/15/2020,5:55:33 PM,10513.788,OK,73.648698,223.404886,194.352147,256.579394
7/15/2020,5:55:34 PM,10514.788,OK,73.664451,223.123015,194.333119,256.52797
7/15/2020,5:55:35 PM,10515.788,OK,73.685475,223.140726,194.314366,256.465319
7/15/2020,5:55:36 PM,10516.788,OK,73.697663,223.228283,194.341544,256.355307
7/15/2020,5:55:37 PM,10517.788,OK,73.701822,223.218523,194.374654,256.195859
7/15/2020,5:55:38 PM,10518.788,OK,73.713569,223.25563,194.396962,256.162264
7/15/2020,5:55:39 PM,10519.788,OK,73.703255,223.294751,194.394619,256.125773
7/15/2020,5:55:40 PM,10520.788,OK,73.703696,223.187417,194.388184,256.103197
7/15/2020,5:55:41 PM,10521.788,OK,73.728489,223.168961,194.398124,255.951001
7/15/2020,5:55:42 PM,10522.788,OK,73.738777,223.133476,194.448088,255.840363
7/15/2020,5:55:43 PM,10523.788,OK,73.732283,223.27515,194.429669,255.762452
7/15/2020,5:55:44 PM,10524.788,OK,73.734049,223.313884,194.44915,255.688185
7/15/2020,5:55:45 PM,10525.788,OK,73.713738,223.343943,194.442975,255.631816
7/15/2020,5:55:46 PM,10526.788,OK,73.717678,223.268828,194.47732,255.476022
7/15/2020,5:55:47 PM,10527.788,OK,73.696191,223.317292,194.459059,255.350256
7/15/2020,5:55:48 PM,10528.788,OK,73.694005,223.226187,194.479533,255.287372
7/15/2020,5:55:49 PM,10529.788,OK,73.690479,223.06063,194.517082,255.265525
7/15/2020,5:55:50 PM,10530.788,OK,73.695265,223.130373,194.539899,255.206166
7/15/2020,5:55:51 PM,10531.788,OK,73.688771,223.139882,194.550149,255.010375
7/15/2020,5:55:52 PM,10532.788,OK,73.700096,223.082639,194.548628,254.926262
7/15/2020,5:55:53 PM,10533.788,OK,73.694855,223.078735,194.593207,254.909995
7/15/2020,5:55:54 PM,10534.788,OK,73.688976,223.063226,194.585883,254.848324
7/15/2020,5:55:55 PM,10535.788,OK,73.669814,223.006266,194.60362,254.759981
7/15/2020,5:55:56 PM,10536.788,OK,73.661759,223.126075,194.595798,254.612375
7/15/2020,5:55:57 PM,10537.788,OK,73.701452,223.059566,194.646454,254.547664
7/15/2020,5:55:58 PM,10538.788,OK,73.725125,222.905421,194.640366,254.5004
7/15/2020,5:55:59 PM,10539.788,OK,73.709795,222.896125,194.651728,254.431047
7/15/2020,5:56:00 PM,10540.788,OK,73.724088,223.011352,194.651474,254.372469
7/15/2020,5:56:01 PM,10541.788,OK,73.703941,223.010357,194.677945,254.230189
7/15/2020,5:56:02 PM,10542.788,OK,73.713321,222.957314,194.68988,254.176619
7/15/2020,5:56:03 PM,10543.788,OK,73.70524,222.829459,194.682437,254.126751
7/15/2020,5:56:04 PM,10544.788,OK,73.726532,222.7779,194.711592,254.092748
7/15/2020,5:56:05 PM,10545.788,OK,73.715369,222.73527,194.720943,254.060781
7/15/2020,5:56:06 PM,10546.788,OK,73.70201,222.79987,194.719278,253.914541
7/15/2020,5:56:07 PM,10547.788,OK,73.697236,222.691925,194.741294,253.843716
7/15/2020,5:56:08 PM,10548.788,OK,73.696008,222.56956,194.733641,253.796104
7/15/2020,5:56:09 PM,10549.788,OK,73.717064,222.574289,194.764181,253.790614
7/15/2020,5:56:10 PM,10550.788,OK,73.696782,222.518146,194.772547,253.706615
7/15/2020,5:56:11 PM,10551.788,OK,73.710712,222.532759,194.793794,253.593753
7/15/2020,5:56:12 PM,10552.788,OK,73.697058,222.32227,194.771312,253.503814
7/15/2020,5:56:13 PM,10553.788,OK,73.723379,222.432176,194.798117,253.458262
7/15/2020,5:56:14 PM,10554.788,OK,73.744191,222.48087,194.81031,253.429797
7/15/2020,5:56:15 PM,10555.788,OK,73.714614,222.398693,194.832875,253.258954
7/15/2020,5:56:16 PM,10556.788,OK,73.738241,222.3169,194.862683,253.146801
7/15/2020,5:56:17 PM,10557.788,OK,73.744479,222.250632,194.85178,253.059769
7/15/2020,5:56:18 PM,10558.788,OK,73.752509,222.246692,194.852308,253.004476
7/15/2020,5:56:19 PM,10559.788,OK,73.746348,222.207332,194.866113,252.981563
7/15/2020,5:56:20 PM,10560.788,OK,73.727922,222.246642,194.884564,252.825857
7/15/2020,5:56:21 PM,10561.788,OK,73.723065,222.215875,194.873387,252.714749
7/15/2020,5:56:22 PM,10562.788,OK,73.751184,222.190514,194.915634,252.629214
7/15/2020,5:56:23 PM,10563.788,OK,73.706712,222.237698,194.914447,252.579163
7/15/2020,5:56:24 PM,10564.788,OK,73.707231,222.138602,194.910912,252.56695
7/15/2020,5:56:25 PM,10565.788,OK,73.713859,222.169474,194.953289,252.371965
7/15/2020,5:56:26 PM,10566.788,OK,73.74567,222.020479,194.960354,252.269151
7/15/2020,5:56:27 PM,10567.788,OK,73.743955,222.006607,194.962323,252.242834
7/15/2020,5:56:28 PM,10568.788,OK,73.776961,221.961634,195.002048,252.229853
7/15/2020,5:56:29 PM,10569.788,OK,73.761267,221.851577,194.964597,252.170861
7/15/2020,5:56:30 PM,10570.788,OK,73.795552,221.985092,194.978911,252.076242
7/15/2020,5:56:31 PM,10571.788,OK,73.793103,221.895705,194.989051,251.997903
7/15/2020,5:56:32 PM,10572.788,OK,73.773193,221.640073,195.017369,251.962251
7/15/2020,5:56:33 PM,10573.788,OK,73.795829,221.730487,195.032889,251.982126
7/15/2020,5:56:34 PM,10574.788,OK,73.766668,221.725966,195.043742,251.939807
7/15/2020,5:56:35 PM,10575.788,OK,73.784819,221.672497,195.059646,251.816115
7/15/2020,5:56:36 PM,10576.788,OK,73.792375,221.681296,195.058259,251.728963
7/15/2020,5:56:37 PM,10577.788,OK,73.793217,221.691714,195.057074,251.662129
7/15/2020,5:56:38 PM,10578.788,OK,73.780075,221.74324,195.033707,251.6058
7/15/2020,5:56:39 PM,10579.788,OK,73.773737,221.762549,195.044146,251.517974
7/15/2020,5:56:40 PM,10580.788,OK,73.76025,221.672541,195.054876,251.356547
7/15/2020,5:56:41 PM,10581.788,OK,73.746367,221.625234,195.085009,251.298949
7/15/2020,5:56:42 PM,10582.788,OK,73.742414,221.653481,195.087227,251.242532
7/15/2020,5:56:43 PM,10583.788,OK,73.76043,221.698325,195.116434,251.229535
7/15/2020,5:56:44 PM,10584.788,OK,73.765107,221.721188,195.133495,251.19107
7/15/2020,5:56:45 PM,10585.788,OK,73.750839,221.649116,195.122466,251.057608
7/15/2020,5:56:46 PM,10586.788,OK,73.764326,221.711076,195.13839,251.017581
7/15/2020,5:56:47 PM,10587.788,OK,73.76027,221.672154,195.157067,250.959837
7/15/2020,5:56:48 PM,10588.788,OK,73.773942,221.5965,195.134806,250.910968
7/15/2020,5:56:49 PM,10589.788,OK,73.75281,221.664456,195.130438,250.840074
7/15/2020,5:56:50 PM,10590.788,OK,73.778465,221.663111,195.149294,250.723446
7/15/2020,5:56:51 PM,10591.788,OK,73.74306,221.552089,195.165796,250.645451
7/15/2020,5:56:52 PM,10592.788,OK,73.728742,221.589309,195.187834,250.592358
7/15/2020,5:56:53 PM,10593.788,OK,73.697104,221.611634,195.204765,250.557871
7/15/2020,5:56:54 PM,10594.788,OK,73.684218,221.580748,195.220925,250.470098
7/15/2020,5:56:55 PM,10595.788,OK,73.689023,221.473668,195.23286,250.405518
7/15/2020,5:56:56 PM,10596.788,OK,73.69098,221.430058,195.244857,250.357819
7/15/2020,5:56:57 PM,10597.788,OK,73.692017,221.397743,195.270903,250.320696
7/15/2020,5:56:58 PM,10598.788,OK,73.699426,221.35743,195.299502,250.283707
7/15/2020,5:56:59 PM,10599.788,OK,73.66345,221.482003,195.292835,250.185474
7/15/2020,5:57:00 PM,10600.788,OK,73.668102,221.488175,195.307449,250.128541
7/15/2020,5:57:01 PM,10601.788,OK,73.659579,221.405167,195.301908,250.046391
7/15/2020,5:57:02 PM,10602.788,OK,73.659918,221.326842,195.345417,250.018667
7/15/2020,5:57:03 PM,10603.788,OK,73.664911,221.372242,195.368448,249.976213
7/15/2020,5:57:04 PM,10604.788,OK,73.676809,221.409298,195.395869,249.914435
7/15/2020,5:57:05 PM,10605.788,OK,73.657385,221.297241,195.386295,249.830076
7/15/2020,5:57:06 PM,10606.788,OK,73.68967,221.18451,195.367972,249.809419
7/15/2020,5:57:07 PM,10607.788,OK,73.670725,221.22452,195.408538,249.785407
7/15/2020,5:57:08 PM,10608.788,OK,73.659029,221.233818,195.387488,249.745168
7/15/2020,5:57:09 PM,10609.788,OK,73.674775,221.206532,195.433473,249.687291
7/15/2020,5:57:10 PM,10610.788,OK,73.678256,221.148564,195.449777,249.664069
7/15/2020,5:57:11 PM,10611.788,OK,73.645741,221.019658,195.408508,249.57911
7/15/2020,5:57:12 PM,10612.788,OK,73.657776,220.995249,195.437157,249.540129
7/15/2020,5:57:13 PM,10613.788,OK,73.663988,220.993192,195.435921,249.51058
7/15/2020,5:57:14 PM,10614.788,OK,73.666355,220.998756,195.480222,249.410814
7/15/2020,5:57:15 PM,10615.788,OK,73.660718,220.95017,195.46667,249.32079
7/15/2020,5:57:16 PM,10616.788,OK,73.672907,220.910875,195.484969,249.281554
7/15/2020,5:57:17 PM,10617.788,OK,73.667418,220.85959,195.492562,249.233501
7/15/2020,5:57:18 PM,10618.788,OK,73.674129,220.808848,195.491002,249.190916
7/15/2020,5:57:19 PM,10619.788,OK,73.66729,220.657905,195.512227,249.082904
7/15/2020,5:57:20 PM,10620.788,OK,73.659829,220.564063,195.52033,249.023891
7/15/2020,5:57:21 PM,10621.788,OK,73.642075,220.659274,195.528532,248.97113
7/15/2020,5:57:22 PM,10622.788,OK,73.652369,220.655923,195.54176,248.920192
7/15/2020,5:57:23 PM,10623.788,OK,73.661806,220.654579,195.549713,248.86349
7/15/2020,5:57:24 PM,10624.788,OK,73.652133,220.620339,195.566571,248.793691
7/15/2020,5:57:25 PM,10625.788,OK,73.659331,220.481901,195.562252,248.731505
7/15/2020,5:57:26 PM,10626.788,OK,73.638931,220.381057,195.564191,248.673284
7/15/2020,5:57:27 PM,10627.788,OK,73.652113,220.351948,195.59645,248.665476
7/15/2020,5:57:28 PM,10628.788,OK,73.638364,220.364508,195.591683,248.600918
7/15/2020,5:57:29 PM,10629.788,OK,73.667921,220.434835,195.640418,248.531605
7/15/2020,5:57:30 PM,10630.788,OK,73.645345,220.47555,195.655294,248.459875
7/15/2020,5:57:31 PM,10631.788,OK,73.65013,220.448531,195.621573,248.42524
7/15/2020,5:57:32 PM,10632.788,OK,73.656528,220.444624,195.654442,248.390146
7/15/2020,5:57:33 PM,10633.788,OK,73.670195,220.445381,195.685486,248.34828
7/15/2020,5:57:34 PM,10634.788,OK,73.635025,220.438648,195.662639,248.287384
7/15/2020,5:57:35 PM,10635.788,OK,73.664424,220.490128,195.662514,248.236432
7/15/2020,5:57:36 PM,10636.788,OK,73.639522,220.401191,195.6767,248.21025
7/15/2020,5:57:37 PM,10637.788,OK,73.6534,220.460259,195.698255,248.18499
7/15/2020,5:57:38 PM,10638.788,OK,73.654078,220.399159,195.685585,248.142212
7/15/2020,5:57:39 PM,10639.788,OK,73.628735,220.392277,195.673494,248.089364
7/15/2020,5:57:40 PM,10640.788,OK,73.633777,220.323658,195.675967,248.031625
7/15/2020,5:57:41 PM,10641.788,OK,73.651065,220.205652,195.702853,248.015464
7/15/2020,5:57:42 PM,10642.788,OK,73.643055,220.216517,195.732635,247.944454
7/15/2020,5:57:43 PM,10643.788,OK,73.644225,220.242852,195.727714,247.884952
7/15/2020,5:57:44 PM,10644.788,OK,73.637494,220.196864,195.742583,247.826271
7/15/2020,5:57:45 PM,10645.788,OK,73.660521,220.186857,195.775448,247.777244
7/15/2020,5:57:46 PM,10646.788,OK,73.631122,220.054123,195.742049,247.698276
7/15/2020,5:57:47 PM,10647.788,OK,73.646721,220.068956,195.781028,247.684141
7/15/2020,5:57:48 PM,10648.788,OK,73.651891,220.050442,195.784029,247.63883
7/15/2020,5:57:49 PM,10649.788,OK,73.655038,219.984042,195.798799,247.598083
7/15/2020,5:57:50 PM,10650.788,OK,73.665512,220.073906,195.819876,247.549393
7/15/2020,5:57:51 PM,10651.788,OK,73.671796,219.923555,195.80834,247.505677
7/15/2020,5:57:52 PM,10652.788,OK,73.677018,219.880536,195.822413,247.433781
